"img","title","console","genre","publisher","developer","critic_score","total_sales","na_sales","jp_sales","pal_sales","other_sales","release_date","last_update"
"/games/boxart/full_1764308AmericaFrontccc.jpg","PGR: Project Gotham Racing 2","XB","Racing","Microsoft Game Studios","Bizarre Creations","8.9","1.67","0.97","0.04","0.59","0.07","2003-11-17",""
"/games/boxart/full_6431264AmericaFrontccc.jpg","Shaun White Snowboarding: Road Trip","Wii","Sports","Ubisoft","Ubisoft Montreal","7.8","1.66","0.93","","0.56","0.16","2008-11-16",""
"/games/boxart/2714961ccc.jpg","Need for Speed Carbon","X360","Racing","Electronic Arts","EA Black Box","7.9","1.65","0.76","0.02","0.69","0.18","2006-10-31",""
"/games/boxart/full_5291444AmericaFrontccc.jpg","MySims","Wii","Simulation","Electronic Arts","EA Redwood Shores","7.1","1.65","0.9","0.04","0.54","0.17","2007-09-18",""
"/games/boxart/full_7449241AmericaFrontccc.jpg","Army of Two","X360","Shooter","Electronic Arts","EA Montreal","6.7","1.64","1.09","0.02","0.37","0.16","2008-03-07","2018-02-03"
"/games/boxart/full_2046408AmericaFrontccc.jpg","Ape Escape","PS","Platform","Sony Computer Entertainment","SCE Japan Studio","9.3","1.63","0.71","0.32","0.48","0.11","1999-05-31","2018-09-16"
"/games/boxart/full_uncharted-golden-abyss_991AmericaFront.jpg","Uncharted: Golden Abyss","PSV","Action","Sony Computer Entertainment","SCEA Bend Studio / Naughty Dog","7.9","1.62","0.53","0.13","0.71","0.25","2012-02-15",""
"/games/boxart/full_8089384AmericaFrontccc.png","The Order: 1886","PS4","Shooter","Sony Computer Entertainment","Ready at Dawn","6.2","1.62","0.44","0.07","0.86","0.25","2015-02-20","2018-01-02"
"/games/boxart/full_call-of-duty-black-ops_6AmericaFront.jpg","Call of Duty: Black Ops","PC","Shooter","Activision","Treyarch","8.5","1.62","0.58","","0.82","0.23","2010-11-09",""
"/games/boxart/2647132ccc.gif","Rock Band","PS3","Misc","MTV Games","Harmonix Music Systems","9.1","1.62","0.99","","0.41","0.22","2007-11-20",""
"/games/boxart/full_kinectimals_492AmericaFront.jpg","Kinectimals","X360","Simulation","Microsoft Game Studios","Frontier Studio","7.5","1.62","1.02","0","0.46","0.14","2010-11-04",""
"/games/boxart/full_8562505AmericaFrontccc.jpg","Tom Clancy's Ghost Recon Wildlands","XOne","Shooter","Ubisoft","Ubisoft Paris","7.7","1.61","0.98","","0.48","0.15","2017-03-07","2018-04-01"
"/games/boxart/full_rage_396AmericaFront.jpg","Rage","X360","Shooter","Bethesda Softworks","id Software","7.9","1.6","0.82","0.03","0.6","0.15","2011-10-04",""
"/games/boxart/full_2327598AmericaFrontccc.jpg","Just Cause 2","X360","Action","Square Enix","Avalanche Studios","8","1.6","0.59","0.02","0.83","0.17","2010-03-23",""
"/games/boxart/1051204ccc.jpg","Pro Evolution Soccer 2008","PS3","Sports","Konami","Konami","7.1","1.59","0.04","0.32","1.1","0.13","2008-03-12",""
"/games/boxart/full_322404AmericaFrontccc.jpg","Soul Blade","PS","Fighting","Namco","Namco","8.6","1.59","0.61","0.46","0.41","0.1","1997-01-01",""
"/games/boxart/full_lego-harry-potter-years-1-4_4AmericaFront.jpg","LEGO Harry Potter: Years 1-4","X360","Adventure","Warner Bros. Interactive","Traveller's Tales","7.9","1.59","0.95","","0.5","0.14","2010-06-29","2018-12-01"
"/games/boxart/full_6466178AmericaFrontccc.jpg","Far Cry 2","X360","Shooter","Ubisoft","Ubisoft Montreal","8.5","1.59","0.72","0.02","0.69","0.18","2008-10-21",""
"/games/boxart/full_sonic-generations_580AmericaFront.jpg","Sonic Generations","PS3","Platform","Sega","Sonic Team","7.3","1.59","0.6","0.02","0.72","0.25","2011-11-01",""
"/games/boxart/full_9036856AmericaFrontccc.jpg","FIFA 16","X360","Sports","EA Sports","EA Canada","9","1.59","0.59","","0.88","0.12","2015-09-22","2018-04-01"
"/games/boxart/full_1783749AmericaFrontccc.jpg","Devil May Cry 4","PS3","Action","Capcom","Capcom","8.2","1.58","0.58","0.34","0.45","0.2","2008-02-05",""
"/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_531AmericaFront.jpg","LEGO Pirates of the Caribbean: The Video Game","Wii","Action","Disney Interactive Studios","Traveller's Tales","7.5","1.57","0.73","","0.69","0.15","2011-05-10",""
"/games/boxart/full_9385635AmericaFrontccc.jpg","Pro Evolution Soccer 2010","PS2","Sports","Konami","Konami","7.2","1.57","0.1","0.12","0.18","1.16","2009-11-10",""
"/games/boxart/full_1377891AmericaFrontccc.jpg","Twisted Metal","PS","Action","Sony Computer Entertainment","SingleTrac","7","1.56","1.32","","0.19","0.05","1995-11-05",""
"/games/boxart/full_mortal-kombat_154AmericaFront.jpg","Mortal Kombat","PS3","Fighting","Warner Bros. Interactive","NetherRealm Studios","8.4","1.56","1.06","","0.31","0.19","2011-04-19",""
"/games/boxart/full_mafia-ii_1AmericaFront.jpg","Mafia II","X360","Action","2K Games","Illusion Softworks","7.2","1.56","0.85","","0.55","0.15","2010-08-24",""
"/games/boxart/5735485ccc.jpg","007: The World is Not Enough","N64","Shooter","Electronic Arts","Eurocom Entertainment Software","7.4","1.55","1.13","0.02","0.38","0.03","2000-10-17",""
"/games/boxart/full_478982AmericaFrontccc.jpg","Guitar Hero 5","Wii","Misc","Activision","Vicarious Visions","8.9","1.55","0.92","","0.48","0.15","2009-09-01",""
"/games/boxart/full_1146184AmericaFrontccc.jpg","BioShock 2","PS3","Shooter","2K Games","2K Marin","8.5","1.55","0.85","0.02","0.46","0.22","2010-02-09",""
"/games/boxart/full_9784025AmericaFrontccc.jpg","Need for Speed: Most Wanted (2012)","X360","Racing","Electronic Arts","Criterion Games","8.5","1.54","0.62","0.01","0.79","0.12","2012-10-30","2018-12-19"
"/games/boxart/2264266ccc.jpg","Die Hard Trilogy","PS","Shooter","Fox Interactive","Probe Entertainment Limited","8.5","1.54","0.85","","0.58","0.1","1996-08-31",""
"/games/boxart/7795178ccc.jpg","Dark Cloud","PS2","Role-Playing","Sony Computer Entertainment","Level 5","8.2","1.54","0.83","0.08","0.44","0.19","2001-05-28",""
"/games/boxart/full_go-vacation_970AmericaFront.jpg","Go Vacation","Wii","Misc","Namco Bandai","Namco Bandai Games","7","1.54","0.42","0.33","0.66","0.13","2011-10-11",""
"/games/boxart/full_fight-night-round-4_5AmericaFront.jpg","Fight Night Round 4","PS3","Fighting","EA Sports","EA Canada","8.6","1.52","0.92","","0.4","0.2","2009-06-23",""
"/games/boxart/4301673ccc.gif","Sonic Rivals 2","PSP","Racing","Sega","Backbone Entertainment","6.4","1.52","0.44","","0.7","0.37","2007-11-13",""
"/games/boxart/full_9390152AmericaFrontccc.jpg","Forza Motorsport 7","XOne","Racing","Microsoft Studios","Turn 10 Studios","8.9","1.52","0.58","0.01","0.81","0.12","2017-10-03","2018-01-12"
"/games/boxart/full_dead-space-2_77AmericaFront.jpg","Dead Space 2","X360","Shooter","Electronic Arts","Visceral Games","9.1","1.52","0.94","","0.44","0.13","2011-01-25",""
"/games/boxart/9911169ccc.jpg","Call of Duty 3","PS3","Shooter","Activision","Treyarch","7.7","1.51","0.6","0.03","0.63","0.26","2006-11-15",""
"/games/boxart/full_3116282AmericaFrontccc.jpg","Call of Duty: Modern Warfare: Reflex Edition","Wii","Shooter","Activision","Treyarch","7.2","1.51","0.94","","0.43","0.14","2009-11-10",""
"/games/boxart/full_star-wars-the-force-unleashed-ii_2AmericaFront.jpg","Star Wars: The Force Unleashed II","PS3","Action","LucasArts","LucasArts","6.3","1.51","0.8","","0.5","0.21","2010-10-26",""
"/games/boxart/601232ccc.jpg","Rock Band 2","PS3","Misc","MTV Games","Harmonix Music Systems","8.9","1.5","1.13","","0.2","0.16","2008-10-19",""
"/games/boxart/full_football-manager-2012_589PALFront.jpg","Football Manager 2012","PC","Sports","Sega","Sega","8.5","1.5","0.02","","1.16","0.32","2011-10-21",""
"/games/boxart/7140334ccc.jpg","WWF No Mercy","N64","Fighting","THQ","Aki Corp.","9.1","1.5","1.2","0.02","0.27","0.02","2000-11-17",""
"/games/boxart/full_9185103AmericaFrontccc.jpg","SoulCalibur II","GC","Fighting","Namco","Namco","9.2","1.5","0.99","0.11","0.32","0.08","2003-08-27",""
"/games/boxart/2124343ccc.jpg","Red Faction II","PS2","Shooter","THQ","Volition Inc.","8.6","1.5","0.49","","0.78","0.23","2002-10-15",""
"/games/boxart/full_4460136AmericaFrontccc.jpg","NFL Blitz","PS","Sports","Midway Games","Midway Games","9.1","1.5","1.41","","0.05","0.04","1998-09-12",""
"/games/boxart/full_6977688AmericaFrontccc.jpg","Metal Gear Rising: Revengeance","PS3","Action","Konami Digital Entertainment","PlatinumGames","9","1.5","0.47","0.44","0.41","0.18","2013-02-19","2018-01-12"
"/games/boxart/full_dead-rising-2_9AmericaFront.jpg","Dead Rising 2","X360","Action","Capcom","Blue Castle Games","8.2","1.49","0.75","0.09","0.53","0.13","2010-09-28",""
"/games/boxart/full_mafia-ii_4AmericaFront.jpg","Mafia II","PS3","Action","2K Games","Illusion Softworks","7","1.49","0.5","0.04","0.7","0.25","2010-08-24",""
"/games/boxart/full_lego-battles-ninjago_518AmericaFront.jpg","LEGO Battles: Ninjago","DS","Strategy","Warner Bros. Interactive","Hellbent Games","5","1.48","1.03","","0.33","0.12","2011-04-12",""
"/games/boxart/full_lego-star-wars-iii-the-clone-wars_502AmericaFront.jpg","LEGO Star Wars III: The Clone Wars","X360","Action","LucasArts","Traveller's Tales","7.9","1.48","0.84","","0.51","0.13","2011-03-22",""
"/games/boxart/full_7753281AmericaFrontccc.jpg","Disney Sing It: Pop Hits","Wii","Misc","Disney Interactive Studios","Zoe Mode","6.8","1.48","1.07","","0.28","0.12","2009-10-06",""
"/games/boxart/1441101ccc.jpg","007: Quantum of Solace","X360","Shooter","Activision","Treyarch","6.6","1.48","0.82","0.01","0.51","0.14","2008-11-04",""
"/games/boxart/1345535ccc.jpg","Tom Clancy's Splinter Cell: Pandora Tomorrow","XB","Action","Ubisoft","Ubisoft Shanghai","9.2","1.48","0.82","","0.59","0.07","2004-03-23",""
"/games/boxart/full_777818AmericaFrontccc.jpg","Sonic's Ultimate Genesis Collection","X360","Misc","Sega","Backbone Entertainment","8.1","1.48","0.9","","0.44","0.14","2009-02-10",""
"/games/boxart/full_1914073AmericaFrontccc.jpg","Fight Night Round 3","X360","Fighting","EA Sports","EA Chicago","8.6","1.47","1.33","0.01","0.03","0.1","2006-02-20",""
"/games/boxart/full_3850570AmericaFrontccc.png","Minecraft","WiiU","Misc","Mojang","4J Studios","5.5","1.47","0.5","0.38","0.49","0.09","2016-06-17","2018-08-05"
"/games/boxart/full_super-scribblenauts_4AmericaFront.jpg","Super Scribblenauts","DS","Puzzle","Warner Bros. Interactive","5TH Cell","7.9","1.47","1.06","","0.3","0.11","2010-10-12",""
"/games/boxart/full_8904735AmericaFrontccc.jpg","Battlefield: Bad Company","X360","Shooter","Electronic Arts","EA Digital Illusions CE","8.6","1.46","0.81","0.04","0.46","0.15","2008-06-23",""
"/games/boxart/full_2391793PALFrontccc.jpg","Mass Effect 3","PS3","Role-Playing","Electronic Arts","BioWare","8.9","1.46","0.65","0.03","0.58","0.2","2012-03-06",""
"/games/boxart/full_mass-effect-2_759AmericaFront.jpg","Mass Effect 2","PS3","Role-Playing","Electronic Arts","BioWare Edmonton","9.3","1.46","0.78","0.03","0.46","0.18","2011-01-18",""
"/games/boxart/full_homefront_444AmericaFront.jpg","Homefront","X360","Shooter","THQ","Kaos Studios","6.7","1.46","0.83","0.02","0.48","0.12","2011-03-15",""
"/games/boxart/full_4383288AmericaFrontccc.jpg","Super Monkey Ball","GC","Puzzle","Sega","Amusement Vision","9","1.46","0.95","0.1","0.37","0.04","2001-11-17",""
"/games/boxart/5990330ccc.jpg","The House of the Dead 2 & 3 Return","Wii","Shooter","Sega","Sega","6.5","1.45","0.77","0.03","0.5","0.15","2008-03-11",""
"/games/boxart/full_8940693AmericaFrontccc.jpg","Sonic & SEGA All-Stars Racing","Wii","Racing","Sega","Sumo Digital","7.9","1.45","0.61","","0.69","0.15","2010-02-23",""
"/games/boxart/9147705ccc.jpg","Sega Genesis Collection","PSP","Misc","Sega","Sega","8.3","1.45","0.53","","0.58","0.34","2006-11-16",""
"/games/boxart/7944449ccc.jpg","Sonic Rivals","PSP","Racing","Sega","Backbone Entertainment","7","1.44","0.73","","0.43","0.28","2006-11-16",""
"/games/boxart/full_star-wars-the-force-unleashed-ii_9AmericaFront.jpg","Star Wars: The Force Unleashed II","X360","Action","LucasArts","LucasArts","6.3","1.44","0.95","","0.37","0.12","2010-10-26",""
"/games/boxart/8018037ccc.jpg","BioShock","PS3","Shooter","2K Games","2K Boston / 2K Australia / 2K Marin","9.3","1.44","0.75","0.01","0.48","0.21","2008-10-21",""
"/games/boxart/full_kinect-joy-ride_230AmericaFront.jpg","Kinect Joy Ride","X360","Racing","Microsoft Game Studios","Big Park","5.6","1.43","0.92","0","0.39","0.12","2010-11-04",""
"/games/boxart/full_dead-space-2_998AmericaFront.jpg","Dead Space 2","PS3","Shooter","Electronic Arts","Visceral Games","9","1.43","0.73","","0.49","0.21","2011-01-25",""
"/games/boxart/5452545ccc.jpg","WWE SmackDown vs Raw 2008","X360","Fighting","THQ","Yuke's Media Creations","7.3","1.43","0.92","0","0.38","0.13","2007-11-13",""
"/games/boxart/7299647ccc.jpg","Smarty Pants","Wii","Misc","Electronic Arts","EA Los Angeles","6.5","1.43","0.52","","0.75","0.16","2007-11-13",""
"/games/boxart/full_3106619AmericaFrontccc.jpg","UFC Undisputed 2010","PS3","Fighting","THQ","Yuke's Future Media Creators","8.4","1.42","0.8","0.02","0.4","0.19","2010-05-25",""
"/games/boxart/full_6967302AmericaFrontccc.jpg","Rayman Raving Rabbids","Wii","Misc","Ubisoft","Ubisoft Montpellier","7.5","1.42","1.22","0.02","0.07","0.11","2006-11-14",""
"/games/boxart/442847ccc.jpg","LEGO Star Wars II: The Original Trilogy","PSP","Action","LucasArts","Traveller's Tales","8.4","1.41","0.58","","0.51","0.32","2006-09-12",""
"/games/boxart/full_5869279AmericaFrontccc.jpg","LEGO Indiana Jones 2: The Adventure Continues","Wii","Adventure","LucasArts","Traveller's Tales","7.5","1.41","0.9","","0.38","0.13","2009-11-17",""
"/games/boxart/full_1021105AmericaFrontccc.jpg","LEGO Star Wars: The Video Game","GC","Action","Eidos Interactive","Traveller's Tales","7.9","1.41","1.09","","0.28","0.04","2005-10-25",""
"/games/boxart/3018787ccc.jpg","Twisted Metal: Black","PS2","Racing","Sony Computer Entertainment","Incognito Inc.","8.9","1.41","1.19","","0.17","0.05","2001-06-18",""
"/games/boxart/9301166ccc.jpg","2Xtreme","PS","Sports","Sony Computer Entertainment","SCEA","8.3","1.4","1.15","","0.2","0.05","1996-10-31",""
"/games/boxart/2125308ccc.jpg","Spider-Man: The Movie","XB","Action","Activision","Treyarch","7.7","1.4","1.07","","0.28","0.05","2002-04-15",""
"/games/boxart/full_anno-2070_524PALFront.jpg","Anno 2070","PC","Strategy","Ubisoft","Blue Byte Studio","8.7","1.4","","","1.14","0.26","2011-11-17",""
"/games/boxart/full_fight-night-round-4_9AmericaFront.jpg","Fight Night Round 4","X360","Fighting","EA Sports","EA Canada","8.7","1.4","0.95","","0.33","0.13","2009-06-23",""
"/games/boxart/full_809683AmericaFrontccc.jpg","Dead Space","X360","Shooter","Electronic Arts","EA Redwood Shores","8.9","1.4","0.89","","0.39","0.13","2008-10-13",""
"/games/boxart/full_sonic-generations_773AmericaFront.jpg","Sonic Generations","X360","Platform","Sega","Sonic Team","7.7","1.39","0.71","0","0.54","0.13","2011-11-01",""
"/games/boxart/full_3902291AmericaFrontccc.jpg","Bakugan: Battle Brawlers","DS","Action","Activision","MTO","6.4","1.38","1.26","","0.02","0.1","2009-10-20",""
"/games/boxart/full_9015416AmericaFrontccc.png","Rocket League","XOne","Sports","505 Games","Psyonix Studios","8","1.38","0.52","","0.75","0.11","2016-07-05","2018-04-04"
"/games/boxart/full_2733635AmericaFrontccc.jpg","The Sims 2","PSP","Simulation","Electronic Arts","Maxis","6.2","1.38","0.49","","0.56","0.33","2005-12-07",""
"/games/boxart/full_deus-ex-human-revolution_144AmericaFront.jpg","Deus Ex: Human Revolution","X360","Shooter","Square Enix","Eidos Montreal","8.8","1.38","0.77","0.02","0.47","0.12","2011-08-23",""
"/games/boxart/full_2653111AmericaFrontccc.jpg","Far Cry 2","PS3","Shooter","Ubisoft","Ubisoft Montreal","8.4","1.38","0.43","0.01","0.69","0.26","2008-10-21",""
"/games/boxart/full_deus-ex-human-revolution_477AmericaFront.jpg","Deus Ex: Human Revolution","PS3","Shooter","Square Enix","Eidos Montreal","8.8","1.38","0.5","0.07","0.6","0.22","2011-08-23",""
"/games/boxart/full_dead-rising-2_5AmericaFront.jpg","Dead Rising 2","PS3","Action","Capcom","Blue Castle Games","8.1","1.37","0.43","0.15","0.57","0.22","2010-09-28",""
"/games/boxart/full_lego-harry-potter-years-1-4_8AmericaFront.jpg","LEGO Harry Potter: Years 1-4","PS3","Adventure","Warner Bros. Interactive","Traveller's Tales","7.9","1.37","0.55","","0.61","0.21","2010-06-29","2018-12-01"
"/games/boxart/full_call-of-duty-black-ops_0AmericaFront.jpg","Call of Duty: Black Ops","Wii","Shooter","Activision","Treyarch","7.5","1.37","0.8","","0.46","0.12","2010-11-09",""
"/games/boxart/full_crysis-2_266AmericaFront.jpg","Crysis 2","X360","Shooter","Electronic Arts","Crytek","8.7","1.37","0.73","0.02","0.5","0.13","2011-03-22",""
"/games/boxart/full_need-for-speed-the-run_260AmericaFront.jpg","Need for Speed: The Run","X360","Racing","Electronic Arts","EA Black Box","5.5","1.37","0.63","0","0.57","0.16","2011-11-15",""
"/games/boxart/full_7741700AmericaFrontccc.jpg","A Collection of Activision Classic Games for the Atari 2600","PS","Misc","Activision","Livesay Technologies, Inc.","3.8","1.37","0.76","","0.52","0.09","1998-09-23",""
"/games/boxart/full_metroid-other-m_7AmericaFront.jpg","Metroid: Other M","Wii","Action","Nintendo","Nintendo SPD Production Group 1/Team Ninja","7.7","1.36","0.85","0.13","0.28","0.1","2010-08-31",""
"/games/boxart/9001316ccc.jpg","Crash Bandicoot 2: N-Tranced","GBA","Platform","Vivendi Games","Vicarious Visions","7.5","1.36","0.63","","0.66","0.07","2003-01-07",""
"/games/boxart/full_goldeneye-007_5AmericaFront.jpg","GoldenEye 007","Wii","Shooter","Activision","Eurocom Entertainment Software","8","1.36","0.76","0","0.6","","2010-11-02",""
"/games/boxart/full_marvel-vs-capcom-3-fate-of-two-worlds_944AmericaFront.jpg","Marvel vs. Capcom 3: Fate of Two Worlds","PS3","Fighting","Capcom","Capcom","8.2","1.36","0.81","0.11","0.28","0.15","2011-02-15",""
"/games/boxart/full_2824502AmericaFrontccc.jpg","Wolfenstein II: The New Colossus","PS4","Shooter","Bethesda Softworks","MachineGames","9","1.36","0.55","0.01","0.58","0.22","2017-10-27","2018-05-10"
"/games/boxart/full_380416AmericaFrontccc.jpg","Hasbro Family Game Night 2","Wii","Misc","Electronic Arts","EA Bright Light","6.4","1.36","0.7","","0.52","0.13","2009-10-27",""
"/games/boxart/full_8015537AmericaFrontccc.jpg","Gardening Mama","DS","Puzzle","Majesco","Taito Corporation","6.6","1.36","0.79","0.01","0.42","0.13","2009-03-31",""
"/games/boxart/2564648ccc.jpg","FIFA Soccer 08","PSP","Sports","EA Sports","EA Canada","7.9","1.35","0.2","","0.76","0.39","2007-10-08",""
"/games/boxart/6417396ccc.jpg","FIFA Soccer 09","PSP","Sports","EA Sports","EA Canada","8.1","1.35","0.23","0.02","0.73","0.37","2008-10-14",""
"/games/boxart/6191143ccc.jpg","Burnout Paradise","X360","Racing","Electronic Arts","Criterion","8.9","1.35","0.63","0.01","0.57","0.14","2008-01-22",""
"/games/boxart/6513999ccc.jpg","Battlefield: Bad Company","PS3","Shooter","Electronic Arts","EA Digital Illusions CE","8.6","1.34","0.76","0.05","0.36","0.17","2008-06-23",""
"/games/boxart/full_f1-2010_6AmericaFront.jpg","F1 2010","PS3","Racing","Codemasters","Codemasters Birmingham","8.4","1.34","0.25","0.08","0.75","0.26","2010-09-21",""
"/games/boxart/1348491ccc.jpg","Max Payne 2: The Fall of Max Payne","PS2","Shooter","Rockstar Games","Remedy Entertainment","6.8","1.34","0.65","","0.51","0.17","2003-12-02",""
